system:index,CII,RFI,aspect,chirps_30d,chirps_7d,compound_risk,dist_water,elevation,event_id,flood,flood_driver,freeboard_fes,imerg_24h,imerg_3d,imerg_peak_intensity,lt0,lt1,lt3,onshore_wind,rain_intensity_ratio,season_wet,slope,soil_moisture,solar_rad,split,spring_flag_fes,surface_pressure,tide_anomaly,tide_max_fes,tide_range_fes,u_wind_10m,v_wind_10m,wind_dir,wind_speed,.geo
8_387,0.4355321148333388,0.5861971277346442,322.9749450683594,182.36053824424744,30.207582473754883,0.05536394566297531,0.0,6,jun2022,1.0,1,-5.23,43.03499984741211,77.29650115966797,24.459999084472656,0,0,0,1.4046322513818739,0.13339838178207375,1.0,4.636761665344238,0.134327694773674,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_393,0.32735849056603783,0.6112445635538194,251.66030883789062,192.8255114555359,39.268028259277344,0.15095706284046173,0.0,9,jun2022,1.0,1,-8.23,40.43499755859375,75.80899810791016,23.939998626708984,0,0,0,1.4046322513818739,0.12351314564801696,1.0,2.945094347000122,0.1996174454689026,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_397,0.9273584905660378,0.8683057277795192,-0.0,225.1954607963562,53.63382339477539,0.4967139959335327,0.0,-1,jun2022,1.0,2,1.77,50.02499771118164,111.36499786376953,17.399999618530273,1,1,1,1.95665356657505,0.07692461889938408,1.0,0.0,0.36507928371429443,227.86343383789062,train,1,101165.953125,0.020000000000000018,0.77,1.659,1.4160754680633545,4.183228015899658,71.29839139169314,4.41640876326667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_398,0.6492746728072969,0.7078748940962976,296.4403076171875,203.6811363697052,30.67603874206543,0.32142889499664307,0.0,3,jun2022,1.0,1,-2.23,29.3799991607666,78.7125015258789,13.639999389648438,0,0,0,1.1362677174210547,0.06664023676813674,1.0,4.158699035644531,0.3919258415699005,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_405,0.9273584905660378,0.7078748940962976,90.0,203.6811363697052,30.67603874206543,0.32142889499664307,0.0,-4,jun2022,1.0,2,4.77,29.3799991607666,78.7125015258789,13.639999389648438,1,1,1,1.1362677174210547,0.06664023676813674,1.0,0.9324596524238586,0.3919258415699005,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_407,0.8630172307812549,0.7465556536670506,296.4474182128906,211.66844630241394,36.0078125,0.34561359882354736,0.0,0,jun2022,1.0,2,0.77,34.790000915527344,110.16799926757812,19.0,0,1,1,1.8772802637934682,0.08934094516768158,1.0,2.0815722942352295,0.36507928371429443,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_408,0.7917697114566022,0.6800355406064416,314.8403625488281,206.71547484397888,33.59077453613281,0.26656708121299744,0.0,1,jun2022,1.0,2,-0.22999999999999998,30.045000076293945,82.30149841308594,18.279998779296875,0,0,1,1.4046322513818739,0.08800499237251107,1.0,1.3151094913482666,0.3367411196231842,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_414,0.9273584905660378,0.6791469926765583,270.0,232.45451593399048,38.127471923828125,0.2639935612678528,0.0,-2,jun2022,1.0,2,2.77,29.904998779296875,89.60250091552734,18.93000030517578,1,1,1,1.95665356657505,0.08108646015880995,1.0,1.8641184568405151,0.3355531692504883,227.86343383789062,train,1,101165.953125,0.020000000000000018,0.77,1.659,1.4160754680633545,4.183228015899658,71.29839139169314,4.41640876326667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_419,0.32735849056603783,0.6653675110439963,225.16136169433594,187.41113829612732,22.622726440429688,0.2792956531047821,0.0,26,jun2022,1.0,1,-25.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.4046322513818739,0.11363447002672336,1.0,5.246804237365723,0.32542431354522705,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_425,0.9273584905660378,0.8683057277795192,288.34716796875,213.5979766845703,48.142767906188965,0.4967139959335327,0.0,-6,jun2022,1.0,2,6.77,50.02499771118164,111.36499786376953,17.399999618530273,1,1,1,1.8772802637934682,0.08108184376829375,1.0,2.943938970565796,0.36507928371429443,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_443,0.32735849056603783,0.7137786382435931,-0.0,187.41113829612732,22.622726440429688,0.3616895377635956,0.0,18,jun2022,1.0,1,-17.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.4046322513818739,0.11363447002672336,1.0,2.7802884578704834,0.3919258415699005,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_445,0.9273584905660378,0.7465556536670506,270.0,211.66844630241394,36.0078125,0.34561359882354736,0.0,-3,jun2022,1.0,2,3.77,34.790000915527344,110.16799926757812,19.0,1,1,1,1.8772802637934682,0.08934094516768158,1.0,0.9322623610496521,0.36507928371429443,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_448,0.36428459550868614,0.6011940003655931,90.0,182.194242477417,26.86150360107422,0.15932859480381012,0.0,7,jun2022,1.0,1,-6.23,40.43499755859375,75.80899810791016,23.939998626708984,0,0,0,1.4046322513818739,0.13068095537806082,1.0,1.8647712469100952,0.20514187216758728,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_454,0.8630172307812549,0.6791469926765583,-0.0,221.6321337223053,33.761322021484375,0.2639935612678528,0.0,0,jun2022,1.0,2,0.77,29.904998779296875,89.60250091552734,18.93000030517578,0,1,1,1.4046322513818739,0.08502815828368986,1.0,0.0,0.3355531692504883,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_461,0.32735849056603783,0.7293045022504894,283.9617614746094,198.15809512138367,27.189111709594727,0.3616895377635956,0.0,18,jun2022,1.0,1,-17.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.10750253377530578,1.0,3.838381767272949,0.3919258415699005,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_464,0.8630172307812549,0.46649167463792646,-0.0,192.02665042877197,32.46549987792969,0.08402261883020401,0.0,0,jun2022,1.0,2,0.77,22.420000076293945,55.55449676513672,11.969999313354492,0,1,1,1.4046322513818739,0.06201215887425605,1.0,0.0,0.20000000298023224,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_467,0.9273584905660378,0.7568641302182137,296.4446105957031,211.1135594844818,33.32435321807861,0.3922853469848633,0.0,-2,jun2022,1.0,2,2.77,34.790000915527344,110.16799926757812,19.0,1,1,1,1.8772802637934682,0.0895746601310042,1.0,2.0817763805389404,0.40087565779685974,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_477,0.5780271534826442,0.7078748940962976,308.5069274902344,203.6811363697052,30.67603874206543,0.32142889499664307,0.0,4,jun2022,1.0,1,-3.23,29.3799991607666,78.7125015258789,13.639999389648438,0,0,0,1.1362677174210547,0.06664023676813674,1.0,5.937388896942139,0.3919258415699005,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_480,0.5067796341579915,0.5972394443919158,341.4675598144531,179.45691061019897,32.37963104248047,0.15932859480381012,0.0,5,jun2022,1.0,1,-4.23,40.43499755859375,75.80899810791016,23.939998626708984,0,0,0,1.4046322513818739,0.1326632410238988,1.0,2.9320902824401855,0.20514187216758728,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_504,0.32735849056603783,0.7293045022504894,326.1639099121094,198.15809512138367,27.189111709594727,0.3616895377635956,0.0,16,jun2022,1.0,1,-15.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.10750253377530578,1.0,3.3460094928741455,0.3919258415699005,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_515,0.9273584905660378,0.7465556536670506,198.52536010742188,211.1135594844818,33.32435321807861,0.34561359882354736,0.0,-2,jun2022,1.0,2,2.77,34.790000915527344,110.16799926757812,19.0,1,1,1,1.8772802637934682,0.0895746601310042,1.0,2.931969165802002,0.36507928371429443,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_518,0.9273584905660378,0.5958858309322176,180.0,182.194242477417,26.86150360107422,0.15095706284046173,0.0,-1,jun2022,1.0,2,1.77,40.43499755859375,75.80899810791016,23.939998626708984,1,1,1,1.4046322513818739,0.13068095537806082,1.0,2.7802884578704834,0.1996174454689026,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_531,0.9273584905660378,0.688776717709292,341.47320556640625,224.14444065093994,35.79190635681152,0.27463099360466003,0.0,-1,jun2022,1.0,2,1.77,31.10999870300293,77.4124984741211,16.209999084472656,1,1,1,1.4046322513818739,0.07199822050949221,1.0,2.9319934844970703,0.3355531692504883,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_538,0.9273584905660378,0.8530949927170769,251.6526336669922,213.5979766845703,48.142767906188965,0.4670504331588745,0.0,-5,jun2022,1.0,2,5.77,50.02499771118164,111.36499786376953,17.399999618530273,1,1,1,1.8772802637934682,0.08108184376829375,1.0,2.9439051151275635,0.34924885630607605,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_541,0.7205221921319496,0.5861971277346442,148.89329528808594,182.36053824424744,30.207582473754883,0.05536394566297531,0.0,2,jun2022,1.0,2,-1.23,43.03499984741211,77.29650115966797,24.459999084472656,0,0,1,1.4046322513818739,0.13339838178207375,1.0,5.400231838226318,0.134327694773674,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_542,0.32735849056603783,0.6659361302116272,26.693483352661133,196.95590496063232,29.392444610595703,0.26656708121299744,0.0,9,jun2022,1.0,1,-8.23,30.045000076293945,82.30149841308594,18.279998779296875,0,0,0,1.4046322513818739,0.09234379132530669,1.0,2.075356960296631,0.3367411196231842,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_547,0.9273584905660378,0.7465556536670506,126.72631072998047,211.1135594844818,33.32435321807861,0.34561359882354736,0.0,-5,jun2022,1.0,2,5.77,34.790000915527344,110.16799926757812,19.0,1,1,1,1.8772802637934682,0.0895746601310042,1.0,4.642828464508057,0.36507928371429443,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_549,0.5780271534826442,0.5861971277346442,170.4848175048828,182.36053824424744,30.207582473754883,0.05536394566297531,0.0,4,jun2022,1.0,1,-3.23,43.03499984741211,77.29650115966797,24.459999084472656,0,0,0,1.4046322513818739,0.13339838178207375,1.0,11.142525672912598,0.134327694773674,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_552,0.9273584905660378,0.6938284828951073,236.44581604003906,235.97874307632446,59.37942123413086,0.2811180353164673,0.0,-2,jun2022,1.0,2,2.77,29.904998779296875,89.60250091552734,18.93000030517578,1,1,1,1.95665356657505,0.07988058363141431,1.0,3.3522346019744873,0.3508327901363373,227.86343383789062,train,1,101165.953125,0.020000000000000018,0.77,1.659,1.4160754680633545,4.183228015899658,71.29839139169314,4.41640876326667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_554,0.9273584905660378,0.7465556536670506,18.523359298706055,229.86463499069214,54.74375057220459,0.34561359882354736,0.0,-1,jun2022,1.0,2,1.77,34.790000915527344,110.16799926757812,19.0,1,1,1,1.8772802637934682,0.08229930929337025,1.0,2.9319348335266113,0.36507928371429443,224.04232788085938,train,1,101144.3984375,0.020000000000000018,0.77,1.659,1.3726657629013062,4.027566432952881,71.17998333694004,4.2550561298871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_557,0.6492746728072969,0.8683057277795192,-0.0,225.1954607963562,53.63382339477539,0.4967139959335327,0.0,3,jun2022,1.0,1,-2.23,50.02499771118164,111.36499786376953,17.399999618530273,0,0,0,1.95665356657505,0.07692461889938408,1.0,0.0,0.36507928371429443,227.86343383789062,train,1,101165.953125,0.020000000000000018,0.77,1.659,1.4160754680633545,4.183228015899658,71.29839139169314,4.41640876326667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_570,0.32735849056603783,0.7293045022504894,-0.0,198.15809512138367,27.189111709594727,0.37126943469047546,0.0,26,jun2022,1.0,1,-25.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.10750253377530578,1.0,0.9274099469184875,0.3996579349040985,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_586,0.7205221921319496,0.6938284828951073,-0.0,222.68874645233154,53.17453956604004,0.2811180353164673,0.0,2,jun2022,1.0,2,-1.23,29.904998779296875,89.60250091552734,18.93000030517578,0,0,1,1.95665356657505,0.08462652058005876,1.0,1.8543341159820557,0.3508327901363373,227.86343383789062,train,1,101165.953125,0.020000000000000018,0.77,1.659,1.4160754680633545,4.183228015899658,71.29839139169314,4.41640876326667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_595,0.32735849056603783,0.6814072566252395,120.82289123535156,213.58675599098206,37.23218536376953,0.26656708121299744,0.0,9,jun2022,1.0,1,-8.23,30.045000076293945,82.30149841308594,18.279998779296875,0,0,0,1.4046322513818739,0.08518698507220589,1.0,5.414249897003174,0.3367411196231842,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_596,0.32735849056603783,0.6653675110439963,333.3048095703125,187.41113829612732,22.622726440429688,0.2792956531047821,0.0,28,jun2022,1.0,1,-27.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.11363447002672336,1.0,6.204521179199219,0.32542431354522705,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_599,0.8630172307812549,0.6938284828951073,-0.0,235.97874307632446,59.37942123413086,0.2811180353164673,0.0,0,jun2022,1.0,2,0.77,29.904998779296875,89.60250091552734,18.93000030517578,0,1,1,1.95665356657505,0.07988058363141431,1.0,1.8543341159820557,0.3508327901363373,227.86343383789062,train,1,101165.953125,0.020000000000000018,0.77,1.659,1.4160754680633545,4.183228015899658,71.29839139169314,4.41640876326667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_621,0.32735849056603783,0.6628219560366599,45.16242980957031,185.64911270141602,24.536447525024414,0.2792956531047821,0.0,35,jun2022,1.0,1,-34.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.11470721471717814,1.0,2.628962755203247,0.32542431354522705,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_623,0.32735849056603783,0.7037233426952423,45.160003662109375,197.1288764476776,28.296463012695312,0.32870426774024963,0.0,15,jun2022,1.0,1,-14.23,30.045000076293945,82.30149841308594,18.279998779296875,0,0,0,1.4046322513818739,0.09226317287537995,1.0,2.6288509368896484,0.3919258415699005,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_625,0.32735849056603783,0.6653675110439963,296.4361877441406,187.41113829612732,22.622726440429688,0.2792956531047821,0.0,24,jun2022,1.0,1,-23.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.11363447002672336,1.0,6.225313186645508,0.32542431354522705,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_629,0.9273584905660378,0.71305984989158,99.412841796875,216.51953649520874,35.5199031829834,0.3030281960964203,0.0,-4,jun2022,1.0,2,4.77,29.3799991607666,78.7125015258789,13.639999389648438,1,1,1,1.1362677174210547,0.06270700834243863,1.0,5.652685165405273,0.3752140998840332,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_631,0.32735849056603783,0.6011940003655931,148.89295959472656,182.194242477417,26.86150360107422,0.15932859480381012,0.0,15,jun2022,1.0,1,-14.23,40.43499755859375,75.80899810791016,23.939998626708984,0,0,0,1.4046322513818739,0.13068095537806082,1.0,5.400251388549805,0.20514187216758728,213.95095825195312,train,1,101015.4375,0.020000000000000018,0.77,1.659,1.1984598636627197,3.1849288940429688,69.37913630202837,3.402951381509914,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_647,0.7917697114566022,0.7562937358861335,345.8922424316406,211.1135594844818,33.32435321807861,0.35882750153541565,0.0,1,jun2022,1.0,2,-0.22999999999999998,34.790000915527344,110.16799926757812,19.0,0,0,1,1.1362677174210547,0.0895746601310042,1.0,3.819671154022217,0.3752140998840332,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_648,0.32735849056603783,0.6628219560366599,348.6279296875,185.64911270141602,24.536447525024414,0.2792956531047821,0.0,24,jun2022,1.0,1,-23.23,33.05999755859375,80.70099639892578,21.40999984741211,0,0,0,1.1362677174210547,0.11470721471717814,1.0,4.7196197509765625,0.32542431354522705,203.2935791015625,train,1,100955.5546875,0.020000000000000018,0.77,1.659,0.9554444551467896,2.562385082244873,69.55086795067687,2.7347196230293536,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6,0.38428401643588433,0.41748012425099756,243.56019592285156,200.7853921353817,80.39237880706787,0.045524947345256805,0.0,6,jul2022,1.0,1,-5.274,10.00999927520752,30.682998657226562,8.369999885559082,0,0,0,-0.7202916684865952,0.041479711672802795,0.0,2.082127571105957,0.23903724551200867,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_17,0.879245283018868,0.6204496637079668,163.97113037109375,224.917873442173,79.5579023361206,0.18934544920921326,0.0,-12,jul2022,1.0,2,12.725999999999999,17.719999313354492,55.95750045776367,9.739999771118164,1,1,1,-0.7202916684865952,0.043113011036779524,0.0,6.724015235900879,0.4266682267189026,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_36,0.5980265744098424,0.6184118446563208,288.3410949707031,224.00986301898956,82.2941427230835,0.18662066757678986,0.0,3,jul2022,1.0,1,-2.274,17.46500015258789,59.53349685668945,15.420000076293945,0,0,0,-0.508931296277046,0.06853032960156322,0.0,2.9448766708374023,0.4266682267189026,117.51219940185547,train,1,101080.8359375,-0.02400000000000002,0.726,1.608,2.7014057636260986,1.981661319732666,36.26253185069461,3.350309640298478,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_38,0.879245283018868,0.45762974832367226,90.0,198.60362946987152,75.37171840667725,0.0697144865989685,0.0,-2,jul2022,1.0,2,2.726,14.630000114440918,44.582000732421875,6.579999923706055,1,1,1,-0.7202916684865952,0.03296533204923135,0.0,3.7255849838256836,0.2456781566143036,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_42,0.879245283018868,0.6369120949781639,29.1799373626709,251.5658495509997,102.6794319152832,0.20348243415355682,0.0,-3,jul2022,1.0,2,3.726,19.779998779296875,52.500999450683594,7.269999980926514,1,1,1,-1.313431897687912,0.02878457239508348,0.0,9.473461151123047,0.41449692845344543,127.99705505371094,train,1,101273.15625,-0.02400000000000002,0.726,1.608,4.668741226196289,2.8112502098083496,31.05395742010174,5.44979562729946,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_49,0.45553153576053707,0.602989466097003,225.158935546875,223.173994243145,85.1960678100586,0.14313335716724396,0.0,5,jul2022,1.0,1,-4.274,16.18000030517578,47.71799850463867,11.010000228881836,0,0,0,-0.7202916684865952,0.04911363722653798,0.0,5.24658203125,0.3704444468021393,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_64,0.879245283018868,0.5644294398291989,180.0,248.32533720694482,105.42491912841797,0.11017680168151855,0.0,-1,jul2022,1.0,2,1.726,10.710000038146973,14.227999687194824,2.4600000381469727,1,1,1,-1.313431897687912,0.00986662673639593,0.0,0.9274099469184875,0.41449692845344543,127.99705505371094,train,1,101273.15625,-0.02400000000000002,0.726,1.608,4.668741226196289,2.8112502098083496,31.05395742010174,5.44979562729946,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_65,0.5267790550851897,0.5619520796715654,180.0,241.1804754137993,103.92593955993652,0.10213519632816315,0.0,4,jul2022,1.0,1,-3.274,10.399999618530273,21.903499603271484,5.799999713897705,0,0,0,-1.4023312241077424,0.023949080552375632,0.0,2.7802884578704834,0.40023258328437805,127.05743408203125,train,1,101293.453125,-0.02400000000000002,0.726,1.608,4.908143997192383,2.924929141998291,30.792145287480555,5.71358801305156,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_72,0.31303649711123166,0.45762974832367226,270.0,198.60362946987152,75.37171840667725,0.0697144865989685,0.0,7,jul2022,1.0,1,-6.274,14.630000114440918,44.582000732421875,6.579999923706055,0,0,0,-0.7202916684865952,0.03296533204923135,0.0,2.7958948612213135,0.2456781566143036,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_81,0.45553153576053707,0.44776477967898404,134.83944702148438,196.19200098514557,71.99178314208984,0.06653647124767303,0.0,5,jul2022,1.0,2,-4.274,14.630000114440918,44.582000732421875,6.579999923706055,0,0,0,-0.7202916684865952,0.03336849309725157,0.0,2.628876209259033,0.23903724551200867,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_83,0.7405216130591478,0.5619520796715654,90.0,216.29302576184273,94.22507572174072,0.0980149358510971,0.0,1,jul2022,1.0,2,-0.274,10.399999618530273,21.903499603271484,5.799999713897705,0,0,1,-0.7202916684865952,0.026692065672897457,0.0,2.795041799545288,0.3881208300590515,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_84,0.27924528301886803,0.6204496637079668,270.0,224.917873442173,79.5579023361206,0.18934544920921326,0.0,16,jul2022,1.0,1,-15.274000000000001,17.719999313354492,55.95750045776367,9.739999771118164,0,0,0,-0.7202916684865952,0.043113011036779524,0.0,0.9325937628746033,0.4266682267189026,120.43169403076172,train,1,101139.0859375,-0.02400000000000002,0.726,1.608,3.336463689804077,2.317807674407959,34.78731879049503,4.062538906758367,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_87,0.27924528301886803,0.6204496637079668,225.1600341796875,212.4482297990471,92.43106269836426,0.18934544920921326,0.0,29,jul2022,1.0,1,-28.274,17.719999313354492,55.95750045776367,9.739999771118164,0,0,0,-0.508931296277046,0.04563167274934995,0.0,1.3151183128356934,0.4266682267189026,117.51219940185547,train,1,101080.8359375,-0.02400000000000002,0.726,1.608,2.7014057636260986,1.981661319732666,36.26253185069461,3.350309640298478,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_94,0.27924528301886803,0.6204496637079668,345.8883056640625,236.6529905628413,96.3541316986084,0.18934544920921326,0.0,29,jul2022,1.0,1,-28.274,17.719999313354492,55.95750045776367,9.739999771118164,0,0,0,-0.508931296277046,0.04098412457613349,0.0,7.605818271636963,0.4266682267189026,117.51219940185547,train,1,101080.8359375,-0.02400000000000002,0.726,1.608,2.7014057636260986,1.981661319732666,36.26253185069461,3.350309640298478,"{""type"":""MultiPoint"",""coordinates"":[]}"
