datetime,combined_m,Thgt,Tper,R2,TWL
2025-06-28 06:00:00,0.5686565096216805,1.65,20.0,1.3803365659539741,1.9489930755756546
2025-06-28 07:00:00,0.5353095663050705,1.66,20.0,1.384513085531681,1.9198226518367516
2025-06-28 08:00:00,0.3616818633459847,1.67,19.607841,1.3614479340167773,1.723129797362762
2025-06-28 09:00:00,0.10169250653942595,1.68,19.230768,1.3392581394836771,1.440950646023103
2025-06-28 10:00:00,-0.15807018118688101,1.6899999,19.230768,1.3432380732703713,1.1851678920834903
2025-06-28 11:00:00,-0.33382874103521126,1.6999999,18.867924,1.3217873501576236,0.9879586091224124
2025-06-28 12:00:00,-0.3794222366860564,1.7099999,18.867924,1.3256692599190834,0.9462470232330269
2025-06-28 13:00:00,-0.29609595261242644,1.7199999,18.867924,1.3295398355642103,1.0334438829517838
2025-06-28 14:00:00,-0.11881377044178015,1.73,18.518518,1.308706636288994,1.1898928658472139
2025-06-28 15:00:00,0.10132394772107704,1.74,18.181816,1.2886201189862088,1.3899440667072858
2025-06-28 16:00:00,0.31156306804297396,1.76,17.857141,1.2728618990749385,1.5844249671179125
2025-06-28 17:00:00,0.46560846451223536,1.77,17.857141,1.2764728620718728,1.7420813265841082
2025-06-28 18:00:00,0.5221457433341706,1.79,17.857141,1.2836643153817733,1.8058100587159438
2025-06-28 19:00:00,0.44859652388309523,1.81,17.543858,1.2681698270884207,1.716766350971516
2025-06-28 20:00:00,0.24041190094343007,1.8299999,17.543858,1.2751570067107798,1.5155689076542098
2025-06-28 21:00:00,-0.062179508676024085,1.8499999,17.241379,1.2600009604804845,1.1978214518044603
2025-06-28 22:00:00,-0.379642326693358,1.88,16.949152,1.2486477076040323,0.8690053809106744
2025-06-28 23:00:00,-0.6218474600874814,1.9,16.949152,1.2552718798576026,0.6334244197701212
2025-06-29 00:00:00,-0.725663928198828,1.91,16.666666,1.2375947003704955,0.5119307721716675
2025-06-29 01:00:00,-0.6757904571142936,1.93,16.666666,1.2440573798241497,0.568266922709856
2025-06-29 02:00:00,-0.49773216382044705,1.9399999,16.666666,1.247276130237092,0.749543966416645
2025-06-29 03:00:00,-0.23970639444358396,1.9499999,16.393442,1.2299868493613282,0.9902804549177442
2025-06-29 04:00:00,0.042923989615178085,1.9499999,16.393442,1.2299868493613282,1.2729108389765063
2025-06-29 05:00:00,0.29895402157681134,1.9599999,16.393442,1.233136628942086,1.5320906505188974
2025-06-29 06:00:00,0.4830667340326655,1.9599999,16.129032,1.2132473551667204,1.696314089199386
2025-06-29 07:00:00,0.5546761483672754,1.9599999,16.129032,1.2132473551667204,1.767923503533996
2025-06-29 08:00:00,0.4909349006024792,1.9599999,15.873015,1.1939894140746747,1.684924314677154
2025-06-29 09:00:00,0.30706353738899633,1.9699999,15.873015,1.197031430405995,1.5040949677949913
2025-06-29 10:00:00,0.06109891320636764,1.9799999,15.624999,1.1813146978806242,1.2424136110869919
2025-06-29 11:00:00,-0.1652188727244514,1.99,15.624999,1.1842940886295512,1.0190752159050998
2025-06-29 12:00:00,-0.30121975854368577,2.01,15.624999,1.19023043704615,0.8890106785024643
2025-06-29 13:00:00,-0.3160641081958128,2.02,15.624999,1.1931875358572746,0.8771234276614617
2025-06-29 14:00:00,-0.2212659446850859,2.04,15.624999,1.199079855820005,0.9778139111349192
2025-06-29 15:00:00,-0.054583196559063185,2.06,15.384614,1.1864057409335445,1.1318225443744812
2025-06-29 16:00:00,0.13606315353696047,2.08,15.384614,1.1921510807872504,1.328214234324211
2025-06-29 17:00:00,0.3049781672036156,2.1,15.384614,1.1978688645775655,1.502847031781181
2025-06-29 18:00:00,0.4141853247592459,2.12,15.384614,1.2035594850386426,1.6177448097978886
2025-06-29 19:00:00,0.4306932703665322,2.1399999,15.384614,1.209223297410587,1.6399165677771192
2025-06-29 20:00:00,0.33142061881825385,2.1599998,15.151515,1.1964538201030273,1.527874438921281
2025-06-29 21:00:00,0.12151404882473565,2.18,15.151515,1.2019802507476218,1.3234942995723575
2025-06-29 22:00:00,-0.1537598813238071,2.2,15.151515,1.207481333267324,1.053721451943517
2025-06-29 23:00:00,-0.4188382100286541,2.22,14.925373,1.1948536255823534,0.7760154155536994
2025-06-30 00:00:00,-0.5968747159995134,2.24,14.705881,1.182573333416047,0.5856986174165337
2025-06-30 01:00:00,-0.6423035977806197,2.25,14.705881,1.1852100665298306,0.5429064687492109
2025-06-30 02:00:00,-0.5536825076412726,2.26,14.492752,1.1706258371214258,0.6169433294801532
2025-06-30 03:00:00,-0.36238523074811985,2.27,14.492752,1.1732128587011812,0.8108276279530613
2025-06-30 04:00:00,-0.11575677100215853,2.28,14.492752,1.17579418824357,1.0600374172414115
2025-06-30 05:00:00,0.1360726600507148,2.29,14.492752,1.1783698631554163,1.314442523206131
2025-06-30 06:00:00,0.34940581437396034,2.3,14.285714,1.1640694572380683,1.5134752716120285
2025-06-30 07:00:00,0.4870487683617153,2.3,14.285714,1.1640694572380683,1.6511182255997836
2025-06-30 08:00:00,0.5177370743450271,2.29,14.285714,1.1615361148288066,1.6792731891738337
2025-06-30 09:00:00,0.42924340671312844,2.28,14.285714,1.1589972350392668,1.588240641752395
2025-06-30 10:00:00,0.24461650566962684,2.27,14.285714,1.156452781399108,1.4010692870687347
2025-06-30 11:00:00,0.02177987733573769,2.26,14.285714,1.1539027170358862,1.1756825943716238
2025-06-30 12:00:00,-0.16710584566299186,2.25,14.084507,1.1351308689707111,0.9680250233077192
2025-06-30 13:00:00,-0.266802699991917,2.24,14.084507,1.1326055468905025,0.8658028468985854
2025-06-30 14:00:00,-0.26014032787271546,2.23,14.084507,1.1300745816113493,0.8699342537386339
2025-06-30 15:00:00,-0.16467537676312194,2.23,13.888888,1.1143790333340662,0.9497036565709442
2025-06-30 16:00:00,-0.016992844237473076,2.23,13.888888,1.1143790333340662,1.097386189096593
2025-06-30 17:00:00,0.1402841231331547,2.23,13.698629,1.0991135462408514,1.239397669374006
2025-06-30 18:00:00,0.26885085326063196,2.23,13.698629,1.0991135462408514,1.3679643995014834
2025-06-30 19:00:00,0.3386454913667814,2.24,13.698629,1.1015751698085774,1.4402206611753587
2025-06-30 20:00:00,0.32495996265709404,2.24,13.698629,1.1015751698085774,1.4265351324656714
2025-06-30 21:00:00,0.2140594552715395,2.24,13.698629,1.1015751698085774,1.315634625080117
2025-06-30 22:00:00,0.018797941906478325,2.24,13.513514,1.086689148181222,1.1054870900877003
2025-06-30 23:00:00,-0.21481629615332082,2.23,13.513514,1.0842607895078693,0.8694444933545484
2025-07-01 00:00:00,-0.42006027851543726,2.21,13.513514,1.0793876826437403,0.659327404128303
2025-07-01 01:00:00,-0.5360882108576521,2.2,13.513514,1.0769428602913074,0.5408546494336552
2025-07-01 02:00:00,-0.5336501357670522,2.18,13.513514,1.0720364891696637,0.5383863534026114
2025-07-01 03:00:00,-0.42080901859561376,2.1599998,13.513514,1.067107510259914,0.6462984916643002
2025-07-01 04:00:00,-0.23024350787561862,2.1399999,13.513514,1.0621557329084843,0.8319122250328657
2025-07-01 05:00:00,-0.005678821560263182,2.12,13.513514,1.0571807619549303,1.051501940394667
2025-07-01 06:00:00,0.20885381884886467,2.11,13.513514,1.0546844638739137,1.2635382827227783
2025-07-01 07:00:00,0.3770550786973722,2.09,13.513514,1.0496740580369703,1.4267291367343424
2025-07-01 08:00:00,0.4698081726938531,2.07,13.333333,1.0307110299087616,1.5005192026026148
2025-07-01 09:00:00,0.46521638539988225,2.05,13.333333,1.0257196638679504,1.4909360492678327
2025-07-01 10:00:00,0.3604104026750437,2.04,13.333333,1.0232148502051177,1.3836252528801614
2025-07-01 11:00:00,0.18288988625491756,2.02,13.333333,1.018186736974158,1.2010766232290755
2025-07-01 12:00:00,-0.013678474472079514,2.01,13.157894,1.0022993234256792,0.9886208489535997
2025-07-01 13:00:00,-0.16913647159183848,2.0,13.157894,0.999802932691479,0.8306664610996406
2025-07-01 14:00:00,-0.2425534898775445,1.9799999,13.157894,0.994791332489383,0.7522378426118386
2025-07-01 15:00:00,-0.226156305531415,1.9699999,12.987012,0.979389331583182,0.753233026051767
2025-07-01 16:00:00,-0.13883015378333596,1.9599999,12.987012,0.976900409182551,0.8380702553992151
2025-07-01 17:00:00,-0.013276835076712158,1.9599999,12.820513,0.9643761317561126,0.9510992966794004
2025-07-01 18:00:00,0.11361882319108295,1.9499999,12.820513,0.961912842468711,1.075531665659794
2025-07-01 19:00:00,0.21006693679698668,1.9499999,12.820513,0.961912842468711,1.1719797792656976
2025-07-01 20:00:00,0.25270940024164457,1.9399999,12.658227,0.9472983011852925,1.200007701426937
2025-07-01 21:00:00,0.22394978110445485,1.9399999,12.658227,0.9472983011852925,1.1712480822897473
2025-07-01 22:00:00,0.11742272056878046,1.9399999,12.658227,0.9472983011852925,1.064721021754073
2025-07-01 23:00:00,-0.04995631033029531,1.93,12.658227,0.9448536806845057,0.8948973703542104
2025-07-02 00:00:00,-0.23573737917099705,1.93,12.499999,0.9330429975463895,0.6973056183753925
2025-07-02 01:00:00,-0.38464443731365466,1.92,12.499999,0.9306226484693355,0.5459782111556808
2025-07-02 02:00:00,-0.4509474337937645,1.91,12.499999,0.9281959881500293,0.47724855435626484
2025-07-02 03:00:00,-0.4174211823084665,1.89,12.499999,0.9233235346103048,0.5059023523018383
2025-07-02 04:00:00,-0.29629463711590764,1.88,12.345679,0.9095088522520326,0.613214215136125
2025-07-02 05:00:00,-0.11793677537008102,1.87,12.345679,0.9070867205156561,0.789149945145575
2025-07-02 06:00:00,0.07873289976954824,1.86,17.857141,1.3085231939135247,1.387256093683073
2025-07-02 07:00:00,0.2554974468214047,1.8399999,17.857141,1.3014690737683774,1.556966520589782
2025-07-02 08:00:00,0.3826127201803138,1.8199999,17.857141,1.2943765460625898,1.6769892662429036
2025-07-02 09:00:00,0.43802441024355165,1.8,17.857141,1.2872449759365372,1.7252693861800887
2025-07-02 10:00:00,0.40758949298217545,1.78,17.857141,1.2800736389345957,1.6876631319167712
2025-07-02 11:00:00,0.29480134514917017,1.76,17.857141,1.2728618990749385,1.5676632442241087
2025-07-02 12:00:00,0.12785378805578554,1.75,17.543858,1.2469732954227843,1.3748270834785699
2025-07-02 13:00:00,-0.046225441012538684,1.73,17.543858,1.2398272578135983,1.1936018168010596
2025-07-02 14:00:00,-0.17852880177292724,1.7199999,17.543858,1.2362387128802224,1.0577099111072952
2025-07-02 15:00:00,-0.2384832956144784,1.7199999,17.543858,1.2362387128802224,0.9977554172657439
2025-07-02 16:00:00,-0.22252049858388057,1.7199999,17.543858,1.2362387128802224,1.013718214296342
2025-07-02 17:00:00,-0.14724662877547615,1.7199999,17.241379,1.2149243446475737,1.0676777158720976
2025-07-02 18:00:00,-0.040632694531117,1.7099999,16.949152,1.190855432113043,1.1502227375819258
2025-07-02 19:00:00,0.06520430966233655,1.7099999,16.949152,1.190855432113043,1.2560597417753794
2025-07-02 20:00:00,0.14329614707275298,1.6999999,16.949152,1.187368292849748,1.330664439922501
2025-07-02 21:00:00,0.17496396958588564,1.7099999,16.666666,1.1710078322097623,1.345971801795648
2025-07-02 22:00:00,0.14725729426810255,1.7099999,16.666666,1.1710078322097623,1.3182651264778649
2025-07-02 23:00:00,0.05781177903542024,1.7099999,16.666666,1.1710078322097623,1.2288196112451826
2025-07-03 00:00:00,-0.0762800318369104,1.6999999,16.666666,1.1675788119616213,1.091298780124711
2025-07-03 01:00:00,-0.2186258754879317,1.7099999,16.666666,1.1710078322097623,0.9523819567218307
2025-07-03 02:00:00,-0.3247184173008516,1.7099999,16.666666,1.1710078322097623,0.8462894149089107
2025-07-03 03:00:00,-0.3599462908068099,1.7199999,16.393442,1.1551739439384758,0.795227653131666
2025-07-03 04:00:00,-0.31346090895328105,1.73,16.393442,1.1585271746377719,0.8450662656844908
2025-07-03 05:00:00,-0.19708373901590898,1.73,16.393442,1.1585271746377719,0.9614434356218629
2025-07-03 06:00:00,-0.03705982468040079,1.74,16.393442,1.1618706943593262,1.1248108696789254
2025-07-03 07:00:00,0.13218412248321149,1.7199999,16.393442,1.1551739439384758,1.2873580664216873
2025-07-03 08:00:00,0.27707953374067995,1.6999999,16.393442,1.1484381779968318,1.4255177117375117
2025-07-03 09:00:00,0.37279670276136706,1.6899999,16.393442,1.1450554364937264,1.5178521392550934
2025-07-03 10:00:00,0.40213004968481963,1.68,16.129032,1.123248816063544,1.5253788657483638
2025-07-03 11:00:00,0.35570216355875456,1.68,16.129032,1.123248816063544,1.4789509796222986
2025-07-03 12:00:00,0.23986390480297212,1.68,16.129032,1.123248816063544,1.3631127208665161
2025-07-03 13:00:00,0.08103927279275752,1.68,15.873015,1.1054194266654611,1.1864586994582187
2025-07-03 14:00:00,-0.0800002316297202,1.6899999,15.624999,1.0913809345321768,1.0113807029024566
2025-07-03 15:00:00,-0.20210458189510247,1.6999999,15.624999,1.0946051099434957,0.8925005280483932
2025-07-03 16:00:00,-0.2599130599412377,1.7099999,15.624999,1.097819816348975,0.8379067564077373
2025-07-03 17:00:00,-0.2497184446775285,1.73,15.624999,1.1042211846168737,0.8545027399393452
2025-07-03 18:00:00,-0.18424791368967516,1.74,15.384614,1.090370902622537,0.9061229889328618
